sentiment,id,date,query,user,text
2,1467953650,Mon Apr 06 22:58:36 PDT 2009,NO_QUERY,user19,what is the sklearn version used to create the model? beacause I am getting ModuleNotFoundError: No module named 'sklearn.linear_model.logistic' error and it's due to mismatch in version.
4,1467953700,Mon Apr 06 22:58:37 PDT 2009,NO_QUERY,user20,Well explained! 🎉
4,1467953750,Mon Apr 06 22:58:38 PDT 2009,NO_QUERY,user21,Thanks !
4,1467953800,Mon Apr 06 22:58:39 PDT 2009,NO_QUERY,user22,Thank you glad it helped!
4,1467953850,Mon Apr 06 22:58:40 PDT 2009,NO_QUERY,user23,Thanks !
4,1467953900,Mon Apr 06 22:58:41 PDT 2009,NO_QUERY,user24,Thanks !
4,1467953950,Mon Apr 06 22:58:42 PDT 2009,NO_QUERY,user25,Glad it helped!
2,1467954000,Mon Apr 06 22:58:43 PDT 2009,NO_QUERY,user26,I want to implement flask in my website and i m trying to learn how you send data from frontend to model and the o/p of model back to frontend great explanation
4,1467954050,Mon Apr 06 22:58:44 PDT 2009,NO_QUERY,user27,Thank you for explaining this concept in a simplistic way!
2,1467954100,Mon Apr 06 22:58:45 PDT 2009,NO_QUERY,user28,I want to integrate the multiple machine learning models into the single webpage... How to do it?
4,1467954150,Mon Apr 06 22:58:46 PDT 2009,NO_QUERY,user29,Thnx Bro! saved hours and hours of video tutorial in just 10 mins
2,1467954200,Mon Apr 06 22:58:47 PDT 2009,NO_QUERY,user30,Which software is required to run this project ... Please explain in step by step 🙏🙏🙏
4,1467954250,Mon Apr 06 22:58:48 PDT 2009,NO_QUERY,user31,Thanks ! Great video for ML beginners
4,1467954350,Mon Apr 06 22:58:50 PDT 2009,NO_QUERY,user33,Big help man and you explained the code really well thanks a lot!
4,1467954400,Mon Apr 06 22:58:51 PDT 2009,NO_QUERY,user34,Just what I needed man just what I needed.(◍•ᴗ•◍)❤
4,1467954500,Mon Apr 06 22:58:53 PDT 2009,NO_QUERY,user36,Hey thanks man. It helped me with my capstone project
4,1467954550,Mon Apr 06 22:58:54 PDT 2009,NO_QUERY,user37,Thanks a lot man...👍✌
4,1467954600,Mon Apr 06 22:58:55 PDT 2009,NO_QUERY,user38,Quick and precise thanks big bruh
4,1467954650,Mon Apr 06 22:58:56 PDT 2009,NO_QUERY,user39,Explained to very basic!! Thanks!!
2,1467954700,Mon Apr 06 22:58:57 PDT 2009,NO_QUERY,user40,This video was concise and easy to understand . I need help regarding sentiment analysis.
4,1467954750,Mon Apr 06 22:58:58 PDT 2009,NO_QUERY,user41,This is what i was looking for. thx body. keep up the good work
2,1467954800,Mon Apr 06 22:58:59 PDT 2009,NO_QUERY,user42,Hello bro I'm coverting an image to cartoon and I do have python model. But I don't know how to upload image and fed into model and then get output which is downloadable All this thing is to be implemented in react app. 🙏🙏🙏 Please help
2,1467954850,Mon Apr 06 22:59:00 PDT 2009,NO_QUERY,user43,I watched the video about 3 to 4 times and tried to use your code to run my web application and it doesn't work 🌚💔 I think I'm doing something wrong .. How is the html file is connected with these py files ? Could you explain please?
2,1467954900,Mon Apr 06 22:59:01 PDT 2009,NO_QUERY,user44,I had a small doubt suppose here you have integrated the flask framework with your machine learning model so do we need js or react to implement the front end functionality..? Have you used js as well??
2,1467954950,Mon Apr 06 22:59:02 PDT 2009,NO_QUERY,user45,I tried to deploy this project.....it is properly showing the home page but at predicting part its showing file not found error what is the solution??
4,1467955000,Mon Apr 06 22:59:03 PDT 2009,NO_QUERY,user46,You are a saviour
4,1467955050,Mon Apr 06 22:59:04 PDT 2009,NO_QUERY,user47,Glad it helped!
4,1467955100,Mon Apr 06 22:59:05 PDT 2009,NO_QUERY,user48,Glad it helped !
2,1467955150,Mon Apr 06 22:59:06 PDT 2009,NO_QUERY,user49,Any specific doubt in that ?
4,1467955200,Mon Apr 06 22:59:07 PDT 2009,NO_QUERY,user50,What is your favourite Ed Sheeran song?
4,1467955250,Mon Apr 06 22:59:08 PDT 2009,NO_QUERY,user51,Anyone in 2025😂
4,1467955300,Mon Apr 06 22:59:09 PDT 2009,NO_QUERY,user52,My favourite song
4,1467955350,Mon Apr 06 22:59:10 PDT 2009,NO_QUERY,user53,Wow! I love this song and the vibes!!! 💞
4,1467955400,Mon Apr 06 22:59:11 PDT 2009,NO_QUERY,user54,This song is so iconic
4,1467955450,Mon Apr 06 22:59:12 PDT 2009,NO_QUERY,user55,My favourite music in 2017
4,1467955500,Mon Apr 06 22:59:13 PDT 2009,NO_QUERY,user56,3:06 the best part
4,1467955550,Mon Apr 06 22:59:14 PDT 2009,NO_QUERY,user57,This song is so beautiful 🤩
4,1467955600,Mon Apr 06 22:59:15 PDT 2009,NO_QUERY,user58,2:43 I love it 😂❤
4,1467955650,Mon Apr 06 22:59:16 PDT 2009,NO_QUERY,user59,So smooth 🤩🤩🤩
4,1467955700,Mon Apr 06 22:59:17 PDT 2009,NO_QUERY,user60,This is my fav song ❤
4,1467955750,Mon Apr 06 22:59:18 PDT 2009,NO_QUERY,user61,Very beautiful and relaxing song ❤❤😍😍
4,1467955800,Mon Apr 06 22:59:19 PDT 2009,NO_QUERY,user62,* 1:10 was so cool 😎 *
4,1467955850,Mon Apr 06 22:59:20 PDT 2009,NO_QUERY,user63,1:07 is the best
4,1467955900,Mon Apr 06 22:59:21 PDT 2009,NO_QUERY,user64,Wow song❤❤❤❤❤
4,1467955950,Mon Apr 06 22:59:22 PDT 2009,NO_QUERY,user65,This is one of my favorite songs of Ed Sheeran ❤❤
4,1467956000,Mon Apr 06 22:59:23 PDT 2009,NO_QUERY,user66,very good! i listen it every day😍
4,1467956050,Mon Apr 06 22:59:24 PDT 2009,NO_QUERY,user67,I love ed Sheeran ❤❤❤
4,1467956100,Mon Apr 06 22:59:25 PDT 2009,NO_QUERY,user68,Nice song❤🎉😊
4,1467956150,Mon Apr 06 22:59:26 PDT 2009,NO_QUERY,user69,1:31 best part ❤ 1:38
4,1684234567,Fri May 16 15:10:00 IST 2025,NO_QUERY,GamingGuru,This game looks incredible! Can't wait to try it out.
0,1684234568,Fri May 16 15:10:05 IST 2025,NO_QUERY,TechHater,Another useless tech gadget. What a waste of money.
2,1684234569,Fri May 16 15:10:10 IST 2025,NO_QUERY,MovieBuff42,Hmm the trailer was interesting. I'll reserve my judgment until I see the full movie.
4,1684234570,Fri May 16 15:10:15 IST 2025,NO_QUERY,CookingFanatic,Those recipes look delicious! I'm definitely going to try the pasta one.
0,1684234571,Fri May 16 15:10:20 IST 2025,NO_QUERY,MusicCritic,The vocals are off-key and the production is muddy. Not a fan.
2,1684234572,Fri May 16 15:10:25 IST 2025,NO_QUERY,BookWorm88,This book sounds thought-provoking. Adding it to my reading list.
4,1684234573,Fri May 16 15:10:30 IST 2025,NO_QUERY,TravelLover,Amazing travel vlog! Makes me want to visit that place.
0,1684234574,Fri May 16 15:10:35 IST 2025,NO_QUERY,FitnessFreak,This workout seems too easy. Needs more intensity.
2,1684234575,Fri May 16 15:10:40 IST 2025,NO_QUERY,ArtEnthusiast,The use of color in this painting is quite striking.
4,1684234576,Fri May 16 15:10:45 IST 2025,NO_QUERY,CarGuy,That's a beautiful classic car! Love the restoration work.
0,1684234577,Fri May 16 15:10:50 IST 2025,NO_QUERY,PoliticalObserver,I have serious concerns about the arguments presented in this video.
2,1684234578,Fri May 16 15:10:55 IST 2025,NO_QUERY,ScienceGeek,Fascinating explanation of quantum physics!
4,1684234579,Fri May 16 15:11:00 IST 2025,NO_QUERY,PetLover,Aww! those puppies are so adorable!
0,1684234580,Fri May 16 15:11:05 IST 2025,NO_QUERY,FoodieForever,This dish looks bland and unappetizing.
2,1684234581,Fri May 16 15:11:10 IST 2025,NO_QUERY,HistoryFan,Interesting historical facts! Learned something new.
4,1684234582,Fri May 16 15:11:15 IST 2025,NO_QUERY,DIYMaster,Great tutorial! I'm going to try making that myself.
0,1684234583,Fri May 16 15:11:20 IST 2025,NO_QUERY,GamerGirl,This game is so laggy and full of bugs. Unplayable.
2,1684234584,Fri May 16 15:11:25 IST 2025,NO_QUERY,Fashionista,Love the outfit! Where did you get that jacket?
4,1684234585,Fri May 16 15:11:30 IST 2025,NO_QUERY,SpaceEnthusiast,Amazing footage of the nebula! So beautiful.
0,1684234586,Fri May 16 15:11:35 IST 2025,NO_QUERY,ComedianHater,The jokes in this video were just not funny.
2,1684234587,Fri May 16 15:11:40 IST 2025,NO_QUERY,LanguageLearner,This is a helpful video for learning Spanish. Gracias!
4,1684234588,Fri May 16 15:11:45 IST 2025,NO_QUERY,NatureLover,Stunning nature photography! So peaceful to watch.
0,1684234589,Fri May 16 15:11:50 IST 2025,NO_QUERY,HealthNut,This diet advice seems very questionable.
2,1684234590,Fri May 16 15:11:55 IST 2025,NO_QUERY,TechSavvy,Cool new software! I'm excited to test its features.
4,1684234591,Fri May 16 15:12:00 IST 2025,NO_QUERY,ArtCritic,The artist's use of light and shadow is masterful.
0,1684234592,Fri May 16 15:12:05 IST 2025,NO_QUERY,MovieSnob,The plot was predictable and the acting was subpar.
2,1684234593,Fri May 16 15:12:10 IST 2025,NO_QUERY,MusicLover4Life,This song has a great beat!
4,1684234594,Fri May 16 15:12:15 IST 2025,NO_QUERY,TravelBug,This destination is now on my bucket list!
0,1684234595,Fri May 16 15:12:20 IST 2025,NO_QUERY,FitnessJunkie,These exercises are not challenging enough.
2,1684234596,Fri May 16 15:12:25 IST 2025,NO_QUERY,Bookworm,Enjoyed the author's insights in this interview.
4,1684234597,Fri May 16 15:12:30 IST 2025,NO_QUERY,CarEnthusiast,That engine sound is just music to my ears!
0,1684234598,Fri May 16 15:12:35 IST 2025,NO_QUERY,PoliticalActivist,This video completely misrepresents the facts.
2,1684234599,Fri May 16 15:12:40 IST 2025,NO_QUERY,ScienceFanatic,The explanation of black holes was very clear.
4,1684234600,Fri May 16 15:12:45 IST 2025,NO_QUERY,AnimalLover,Those kittens are so playful and cute!
0,1684234601,Fri May 16 15:12:50 IST 2025,NO_QUERY,FoodCritic,The presentation of the dish was sloppy.
2,1684234602,Fri May 16 15:12:55 IST 2025,NO_QUERY,HistoryBuff,This documentary provided a great overview of the era.
4,1684234603,Fri May 16 15:13:00 IST 2025,NO_QUERY,DIYEnthusiast,Looking forward to trying this woodworking project.
0,1684234604,Fri May 16 15:13:05 IST 2025,NO_QUERY,GamerPro,This strategy guide is not very helpful.
2,1684234605,Fri May 16 15:13:10 IST 2025,NO_QUERY,FashionAddict,Love the color palette in this fashion show.
4,1684234606,Fri May 16 15:13:15 IST 2025,NO_QUERY,SpaceGeek,The images from the James Webb telescope are breathtaking.
0,1684234607,Fri May 16 15:13:20 IST 2025,NO_QUERY,ComedianFan,These jokes had me laughing out loud!
2,1684234608,Fri May 16 15:13:25 IST 2025,NO_QUERY,LanguageEnthusiast,The pronunciation examples in this lesson were very useful.
4,1684234609,Fri May 16 15:13:30 IST 2025,NO_QUERY,NaturePhotographer,The lighting in this shot is perfect.
0,1684234610,Fri May 16 15:13:35 IST 2025,NO_QUERY,HealthConcerned,This medical advice seems dangerous.
2,1684234611,Fri May 16 15:13:40 IST 2025,NO_QUERY,TechInnovator,Excited to see how this new technology evolves.
4,1684234612,Fri May 16 15:13:45 IST 2025,NO_QUERY,ArtLover,The texture in this sculpture is fascinating.
0,1684234613,Fri May 16 15:13:50 IST 2025,NO_QUERY,MovieHater,This movie was a complete waste of time.
2,1684234614,Fri May 16 15:13:55 IST 2025,NO_QUERY,MusicFan,This is a catchy tune!
4,1684234615,Fri May 16 15:14:00 IST 2025,NO_QUERY,TravelAddict,Dreaming of visiting this beautiful island.
0,1684234616,Fri May 16 15:14:05 IST 2025,NO_QUERY,FitnessBeginner,This workout is too intense for beginners.
2,1684234617,Fri May 16 15:14:10 IST 2025,NO_QUERY,BookReviewer,The character development in this novel was excellent.
4,1684234618,Fri May 16 15:14:15 IST 2025,NO_QUERY,CarFan,Love the design of this electric vehicle.
0,1684234619,Fri May 16 15:14:20 IST 2025,NO_QUERY,PoliticalCynic,I don't trust anything these politicians say.
2,1684234620,Fri May 16 15:14:25 IST 2025,NO_QUERY,ScienceCommunicator,Great job explaining this complex topic simply.
4,1684234621,Fri May 16 15:14:30 IST 2025,NO_QUERY,DogLover,That golden retriever is so well-behaved!
0,1684234622,Fri May 16 15:14:35 IST 2025,NO_QUERY,FoodDisgusted,This food looks and smells awful.
2,1684234623,Fri May 16 15:14:40 IST 2025,NO_QUERY,HistoryEnthusiast,This historical analysis was very insightful.
4,1684234624,Fri May 16 15:14:45 IST 2025,NO_QUERY,DIYEnthusiast,Can't wait to try building this piece of furniture.
0,1684234625,Fri May 16 15:14:50 IST 2025,NO_QUERY,GamerCasual,This game is too difficult for casual players.
2,1684234626,Fri May 16 15:14:55 IST 2025,NO_QUERY,FashionBlogger,Obsessed with this new fashion trend!
4,1684234627,Fri May 16 15:15:00 IST 2025,NO_QUERY,AstronomyLover,The details in these galaxy photos are stunning.
0,1684234628,Fri May 16 15:15:05 IST 2025,NO_QUERY,ComedianHaterAgain,Still not funny. The humor is just bad.
2,1684234629,Fri May 16 15:15:10 IST 2025,NO_QUERY,LinguisticsFan,The etymology of this word is fascinating.
4,1684234630,Fri May 16 15:15:15 IST 2025,NO_QUERY,WildlifePhotographer,Amazing shot of the lion in its natural habitat.
0,1684234631,Fri May 16 15:15:20 IST 2025,NO_QUERY,HealthSkeptic,I'm not convinced by this alternative medicine.
2,1684234632,Fri May 16 15:15:25 IST 2025,NO_QUERY,TechReviewer,A thorough and unbiased review of this smartphone.
4,1684234633,Fri May 16 15:15:30 IST 2025,NO_QUERY,AbstractArtFan,I love the bold colors and shapes in this artwork.
0,1684234634,Fri May 16 15:15:35 IST 2025,NO_QUERY,HorrorMovieFan,This movie wasn't scary at all. Very disappointing.
2,1684234635,Fri May 16 15:15:40 IST 2025,NO_QUERY,IndieMusicLover,Great to discover a new independent artist!
4,1684234636,Fri May 16 15:15:45 IST 2025,NO_QUERY,Backpacker,This travel guide is so helpful for planning my trip.
0,1684234637,Fri May 16 15:15:50 IST 2025,NO_QUERY,CardioHater,Running is the worst. Give me weightlifting any day.
2,1684234638,Fri May 16 15:15:55 IST 2025,NO_QUERY,MysteryReader,The plot twists in this thriller kept me guessing.
4,1684234639,Fri May 16 16:00:00 IST 2025,NO_QUERY,VintageCarLover,That's a beautifully maintained vintage motorcycle.
0,1684234640,Fri May 16 16:00:05 IST 2025,NO_QUERY,PoliticalDebater,The speaker's arguments were full of fallacies.
2,1684234641,Fri May 16 16:00:10 IST 2025,NO_QUERY,CosmologyFan,Mind-blowing facts about the universe!
4,1684234642,Fri May 16 16:00:15 IST 2025,NO_QUERY,BirdWatcher,That's a rare and beautiful species of bird!
4,1234567891,Fri May 16 16:16:10 IST 2025,NO_QUERY,igeneralyt,a fan from Gambia were are watch from
4,1234567891,Fri May 16 16:16:10 IST 2025,NO_QUERY,igeneralyt,"Every time i listen to this, I feel like i am living in a movie scene. The mood is unreal."
